News,Date,market_compound,sentiment_encoded,Open,High,Low,Close,Adj Close,Volume
Lockdowns have elevated the sector that some analysts thought would fall furthest in a recession,2020-05-04,-0.4215,-1,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.5709228515625,133568000
Lockdowns have elevated the sector that some analysts thought would fall furthest in a recession,2020-05-05,-0.4215,-1,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.64512634277344,147751200
Swiss firm hired to test mainstream software despite launch of go-it-alone system,2020-05-06,0.0,0,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.39462280273438,142333600
Swiss firm hired to test mainstream software despite launch of go-it-alone system,2020-05-07,0.0,0,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.15387725830078,115215200
iPhone maker says it will make county-by-county assessments as states start to ease lockdowns,2020-05-08,0.3612,1,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,75.91887664794922,133838400
iPhone maker says it will make county-by-county assessments as states start to ease lockdowns,2020-05-09,0.3612,1,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.11347961425781,145946400
Deglobalisation should make investors think twice about betting on index tracker funds,2020-05-10,0.0,0,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.11347961425781,145946400
The temptation to grasp at silver-bullet solutions is understandable,2020-05-11,0.1779,1,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.11347961425781,145946400
The temptation to grasp at silver-bullet solutions is understandable,2020-05-12,0.1779,1,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.2322006225586,162301200
"Uber-Grubhub antitrust mouthful, meaty alt-food raisings, Dell’s new XPS 15",2020-05-13,0.0,0,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.31175994873047,200622400
"Uber-Grubhub antitrust mouthful, meaty alt-food raisings, Dell’s new XPS 15",2020-05-14,0.0,0,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,75.77444458007812,158929200
"Uber-Grubhub antitrust mouthful, meaty alt-food raisings, Dell’s new XPS 15",2020-05-15,0.0,0,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.32644653320312,166348400
Ease with which the earbuds can be mislaid plus a fairly short lifespan have bulked up sales,2020-05-16,0.3612,1,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.10124969482422,135178400
"The industry might seem unstoppable in this crisis, but ultimately it will be curbed",2020-05-17,-0.4497,-1,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.10124969482422,135178400
US attorney-general says unlocked iPhone links shooter in Florida attack to al-Qaeda,2020-05-18,-0.4767,-1,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.10124969482422,135178400
US attorney-general says unlocked iPhone links shooter in Florida attack to al-Qaeda,2020-05-19,-0.4767,-1,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.65571594238281,101729600
US attorney-general says unlocked iPhone links shooter in Florida attack to al-Qaeda,2020-05-20,-0.4767,-1,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.14653015136719,111504800
"KKR loves Jio too, Monzo chief steps down, Apple’s Covid-19 iOS",2020-05-21,0.5719,1,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.56390380859375,102688800
"KKR loves Jio too, Monzo chief steps down, Apple’s Covid-19 iOS",2020-05-22,0.5719,1,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.06330108642578,81803200
Christopher Stringer spent 20 years with Jony Ive’s design team before leaving to found Syng,2020-05-23,0.0,0,80.875,81.05999755859375,79.125,79.18250274658203,77.53451538085938,125522000
Christopher Stringer spent 20 years with Jony Ive’s design team before leaving to found Syng,2020-05-24,0.0,0,80.875,81.05999755859375,79.125,79.18250274658203,77.53451538085938,125522000
Christopher Stringer spent 20 years with Jony Ive’s design team before leaving to found Syng,2020-05-25,0.0,0,80.875,81.05999755859375,79.125,79.18250274658203,77.53451538085938,125522000
Investment-grade borrowers take advantage of low yields to boost Covid-19 balance sheets,2020-05-26,0.3818,1,80.875,81.05999755859375,79.125,79.18250274658203,77.53451538085938,125522000
"Both nations are indispensable, so companies face a two-track world",2020-05-27,0.0,0,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,77.87236022949219,112945200
European Commission told that rival Tile’s product was unfairly disadvantaged,2020-05-28,-0.4019,-1,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,77.90662384033203,133560800
Deals are being struck at their fastest pace since 2015,2020-05-29,-0.25,-1,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,77.83072662353516,153532400
Deals are being struck at their fastest pace since 2015,2020-05-30,-0.25,-1,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.78790283203125,80791200
Deals are being struck at their fastest pace since 2015,2020-05-31,-0.25,-1,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.78790283203125,80791200
Deals are being struck at their fastest pace since 2015,2020-06-01,-0.25,-1,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,78.78790283203125,80791200
Deals are being struck at their fastest pace since 2015,2020-06-02,-0.25,-1,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.15263366699219,87642800
Deals are being struck at their fastest pace since 2015,2020-06-03,-0.25,-1,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.58837127685547,104491200
Deals are being struck at their fastest pace since 2015,2020-06-04,-0.25,-1,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,78.90293884277344,87560400
"Slack sags, Jio’s sixth injection, the rotary-dial cell phone",2020-06-05,0.0,0,80.8375015258789,82.9375,80.80750274658203,82.875,81.15017700195312,137250400
"Slack sags, Jio’s sixth injection, the rotary-dial cell phone",2020-06-06,0.0,0,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.6299819946289,95654400
"Slack sags, Jio’s sixth injection, the rotary-dial cell phone",2020-06-07,0.0,0,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.6299819946289,95654400
"Slack sags, Jio’s sixth injection, the rotary-dial cell phone",2020-06-08,0.0,0,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.6299819946289,95654400
Downing Street steps up pressure to switch to technology developed by Google and Apple,2020-06-09,-0.296,-1,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.20768737792969,147712400
Downing Street steps up pressure to switch to technology developed by Google and Apple,2020-06-10,-0.296,-1,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.37413787841797,166651600
Downing Street steps up pressure to switch to technology developed by Google and Apple,2020-06-11,-0.296,-1,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.22727966308594,201662400
Downing Street steps up pressure to switch to technology developed by Google and Apple,2020-06-12,-0.296,-1,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,82.93719482421875,200146000
Downing Street steps up pressure to switch to technology developed by Google and Apple,2020-06-13,-0.296,-1,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.962890625,138808800
"Expect more fines, more voluntary corporate action and much more lobbying",2020-06-14,-0.1513,-1,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.962890625,138808800
"Expect more fines, more voluntary corporate action and much more lobbying",2020-06-15,-0.1513,-1,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,83.962890625,138808800
"Contact-tracing app concerns grow, left to your own devices WFH",2020-06-16,0.0,0,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.18810272216797,165428800
"Contact-tracing app concerns grow, left to your own devices WFH",2020-06-17,0.0,0,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.06815338134766,114406400
U-turn follows technical difficulties and widespread criticism from privacy campaigners,2020-06-18,-0.6249,-1,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.10242462158203,96820400
Evidence from around world suggests successful test-and-trace programmes possible without use of smartphones,2020-06-19,0.5859,1,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.61036682128906,264476000
Evidence from around world suggests successful test-and-trace programmes possible without use of smartphones,2020-06-20,0.5859,1,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.85028076171875,135445200
Evidence from around world suggests successful test-and-trace programmes possible without use of smartphones,2020-06-21,0.5859,1,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.85028076171875,135445200
Tim Cook hails ‘historic day’ as company moves to use in-house designs,2020-06-22,0.0,0,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.85028076171875,135445200
Mike Mackenzie’s daily analysis of what’s moving global markets,2020-06-23,0.0,0,91.0,93.09500122070312,90.56749725341795,91.63249969482422,89.72541809082031,212155600
